id_aluno,mun_formacao,uf_formacao,mun_trabalho,uf_trabalho,cbo_descricao,cnae_descricao,tipo_vinculo,natureza_juridica,remun_media_nominal,tempo_emprego_meses,carga_horaria,tipo_salario,mobilidade_mun,mobilidade_uf,setor_simplificado,ano_admissao,mes_ano_admissao
56483,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1105.05,3.5,44.0,Mensal,Não,Não,Setor Privado,,NaT
56483,João Pessoa,Pb,João Pessoa,Pb,Administrador,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Anônima Fechada,1479.0,2.2,44.0,Mensal,Não,Não,Setor Privado,,NaT
56483,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,,"Aprendiz Contratado Nos Termos Do Art. 428 Da Clt, Regulamentado Pelo Decreto Nº 5.598, De 1º De Dezembro De 2005",Sociedade Empresária Limitada,850.0,2.7,30.0,Outros/Não Informado,Não,Não,Setor Privado,,NaT
56483,São Paulo,Sp,João Pessoa,Pb,Analista De Negócios,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,3803.28,9.3,44.0,Mensal,Sim,Sim,Setor Privado,,NaT
56494,João Pessoa,Pb,João Pessoa,Pb,Tecnólogo Em Logística De Transporte,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,2966.55,39.2,44.0,Outros/Não Informado,Não,Não,Setor Privado,,NaT
56494,Barueri,Sp,Itapevi,Sp,Tecnólogo Em Logística De Transporte,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1407.79,12.6,44.0,Mensal,Sim,Não,Setor Privado,,NaT
56494,Osasco,Sp,Itapevi,Sp,Operador De Telemarketing Receptivo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,2525.81,5.9,30.0,Mensal,Sim,Não,Setor Privado,,NaT
56494,Barueri,Sp,Itapevi,Sp,Analista De Redes E De Comunicação De Dados,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,5397.52,11.5,44.0,Mensal,Sim,Não,Setor Privado,,NaT
56494,Barueri,Sp,Barueri,Sp,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,1788.75,1.7,44.0,Mensal,Não,Não,Setor Privado,,NaT
55939,Recife,Pe,João Pessoa,Pb,Supervisor Administrativo,"Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na Internet","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1600.0,0.5,40.0,Mensal,Sim,Sim,Setor Privado,2024.0,2024-12
55895,João Pessoa,Pb,Santa Rita,Pb,Assistente Administrativo,Planos de saúde,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Cooperativa,1851.55,0.7,44.0,Mensal,Sim,Não,Outros,2024.0,2024-12
56979,João Pessoa,Pb,João Pessoa,Pb,Ajudante De Motorista,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1241.84,0.8,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-12
55935,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Comércio varejista de materiais de construção em geral,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1586.0,1.0,99.0,Mensal,Não,Não,Setor Privado,2024.0,2024-12
58426,Mamanguape,Pb,João Pessoa,Pb,Analista De Recursos Humanos,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,3360.0,1.8,44.0,Mensal,Sim,Não,Setor Privado,2024.0,2024-11
57721,Cabedelo,Pb,João Pessoa,Pb,Auxiliar De Escritório,Comércio atacadista de medicamentos e drogas de uso humano,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,1556.27,2.5,44.0,Mensal,Sim,Não,Setor Privado,2024.0,2024-10
56627,João Pessoa,Pb,João Pessoa,Pb,Gerente Administrativo,Atividades de teleatendimento,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,10964.77,3.0,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-10
57910,João Pessoa,Pb,João Pessoa,Pb,Assistente De Vendas,Atividades de televisão aberta,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1424.42,3.2,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-09
56844,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1322.96,4.3,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-08
56435,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Holdings de instituições não financeiras,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2152.45,5.2,40.0,Mensal,Não,Não,Setor Privado,2024.0,2024-07
57742,Bayeux,Pb,Bayeux,Pb,Analista De Recursos Humanos,Fabricação de tênis de qualquer material,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,1512.19,5.4,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-07
57693,João Pessoa,Pb,João Pessoa,Pb,Operador De Telemarketing Ativo E Receptivo,Atividades de teleatendimento,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,981.41,3.0,36.0,Mensal,Não,Não,Setor Privado,2024.0,2024-07
57611,João Pessoa,Pb,João Pessoa,Pb,Auditor (Contadores E Afins),Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3873.89,5.7,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-07
56820,Santa Rita,Pb,Sapé,Pb,Vendedor De Comércio Varejista,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresário (Individual),1586.0,5.9,44.0,Mensal,Sim,Não,Setor Privado,2024.0,2024-07
56029,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Comércio a varejo de peças e acessórios novos para veículos automotores,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1780.73,6.7,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-06
55941,João Pessoa,Pb,João Pessoa,Pb,Operador De Telemarketing Ativo E Receptivo,Atividades de teleatendimento,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1154.84,4.2,36.0,Mensal,Não,Não,Setor Privado,2024.0,2024-06
58471,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1872.09,6.7,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-06
55695,Conde,Pb,João Pessoa,Pb,Assistente Administrativo,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2350.22,6.8,44.0,Mensal,Sim,Não,Setor Privado,2024.0,2024-06
57062,João Pessoa,Pb,João Pessoa,Pb,"Recepcionista, Em Geral",Atividade médica ambulatorial restrita a consultas,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Cooperativa,1534.1,6.9,44.0,Mensal,Não,Não,Outros,2024.0,2024-06
55615,Campina Grande,Pb,João Pessoa,Pb,Gerente De Vendas,"Comércio atacadista de cerveja, chope e refrigerante","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,10832.37,7.0,99.0,Mensal,Sim,Não,Setor Privado,2024.0,2024-06
56340,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Contabilidade,Laboratórios clínicos,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1800.0,7.0,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-06
55674,João Pessoa,Pb,João Pessoa,Pb,Gerente De Loja E Supermercado,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,2794.06,7.0,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-06
55941,João Pessoa,Pb,João Pessoa,Pb,Assistente De Vendas,Correspondentes de instituições financeiras,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,1181.6,0.9,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-05
55728,Santa Rita,Pb,Santa Rita,Pb,Auxiliar De Escritório,Fabricação de esquadrias de metal,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1239.42,2.6,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-05
55800,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1783.17,8.0,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-05
56671,João Pessoa,Pb,João Pessoa,Pb,Administrador,Edição integrada à impressão de jornais diários,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresa Pública,2844.44,8.5,40.0,Mensal,Não,Não,Setor Público,2024.0,2024-04
56376,Alhandra,Pb,João Pessoa,Pb,Gerente De Recursos Humanos,"Fabricação de artefatos de material plástico para uso na construção, exceto tubos e acessórios","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,6000.0,9.0,45.0,Mensal,Sim,Não,Setor Privado,2024.0,2024-04
57062,João Pessoa,Pb,João Pessoa,Pb,"Recepcionista, Em Geral",Planos de saúde,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Cooperativa,1473.32,2.5,44.0,Mensal,Não,Não,Outros,2024.0,2024-03
56048,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Limpeza em prédios e em domicílios,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1348.0,5.6,40.0,Mensal,Não,Não,Setor Privado,2024.0,2024-03
55568,João Pessoa,Pb,João Pessoa,Pb,"Recepcionista, Em Geral",Limpeza em prédios e em domicílios,"Trabalhador Rural Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Lei Nr. 5.889/73, Por Prazo Indeterminado",Sociedade Empresária Limitada,1352.7,10.1,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-02
56881,Cabedelo,Pb,Cabedelo,Pb,Assistente Administrativo,"Comércio atacadista de vidros, espelhos e vitrais","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,1128.85,2.5,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-02
56545,Olinda,Pe,João Pessoa,Pb,Assistente Administrativo,Aluguel de máquinas e equipamentos para escritório,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1441.16,11.0,44.0,Mensal,Sim,Sim,Setor Privado,2024.0,2024-02
56777,Cabedelo,Pb,João Pessoa,Pb,Auxiliar De Escritório,Incorporação de empreendimentos imobiliários,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1538.09,11.4,44.0,Mensal,Sim,Não,Setor Privado,2024.0,2024-01
55795,Alagoa Grande,Pb,Alagoa Grande,Pb,Auxiliar De Escritório,Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1449.53,11.4,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-01
57742,João Pessoa,Pb,Bayeux,Pb,Assistente Administrativo,Serviços de engenharia,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,1216.79,6.0,44.0,Mensal,Sim,Não,Setor Privado,2024.0,2024-01
56483,João Pessoa,Pb,João Pessoa,Pb,Administrador,Preparação e fiação de fibras de algodão,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Anônima Fechada,1479.0,2.2,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-01
58086,Santa Rita,Pb,Santa Rita,Pb,Auxiliar De Escritório,Comércio a varejo de motocicletas e motonetas novas,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1586.74,11.9,44.0,Mensal,Não,Não,Setor Privado,2024.0,2024-01
56688,João Pessoa,Pb,João Pessoa,Pb,Vendedor De Comércio Varejista,"Comércio a varejo de automóveis, camionetas e utilitários novos","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2572.7,5.3,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-12
56333,Bayeux,Pb,Bayeux,Pb,Auxiliar De Escritório,Operação dos aeroportos e campos de aterrissagem,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,2303.78,0.6,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-12
57053,João Pessoa,Pb,João Pessoa,Pb,Gerente Financeiro,Holdings de instituições não financeiras,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,7000.0,2.0,40.0,Mensal,Não,Não,Setor Privado,2023.0,2023-11
57950,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Comércio atacadista de equipamentos de informática,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,1157.67,2.2,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-10
57721,João Pessoa,Pb,João Pessoa,Pb,Analista De Recursos Humanos,"Comércio atacadista de cerveja, chope e refrigerante","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1898.65,7.6,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-10
56405,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,3312.62,14.5,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-10
55670,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,UTI móvel,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1412.0,14.6,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-10
56688,Cabedelo,Pb,João Pessoa,Pb,Supervisor De Recepcionistas,"Comércio a varejo de automóveis, camionetas e utilitários novos","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,2499.47,1.5,44.0,Mensal,Sim,Não,Setor Privado,2023.0,2023-10
58423,João Pessoa,Pb,Santa Rita,Pb,Auxiliar De Escritório,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1339.81,2.9,44.0,Mensal,Sim,Não,Setor Privado,2023.0,2023-10
56449,João Pessoa,Pb,Bayeux,Pb,Assistente Administrativo,Limpeza em prédios e em domicílios,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1448.07,14.9,44.0,Mensal,Sim,Não,Setor Privado,2023.0,2023-10
58309,Caaporã,Pb,João Pessoa,Pb,Tecnólogo Em Logística De Transporte,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3009.01,3.0,44.0,Mensal,Sim,Não,Setor Privado,2023.0,2023-10
56405,Recife,Pe,João Pessoa,Pb,Assistente Administrativo,Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Anônima Fechada,1479.66,0.7,44.0,Mensal,Sim,Sim,Setor Privado,2023.0,2023-09
57823,João Pessoa,Pb,João Pessoa,Pb,Secretária(O) Executiva(O),Administração pública em geral,"Servidor Público Não-Efetivo (Demissível Ad Nutum Ou Admitido Por Legislação Especial, Não Regido Pela Clt)",Autarquia Estadual Ou Do Distrito Federal,2865.63,3.5,40.0,Outros/Não Informado,Não,Não,Setor Público,2023.0,2023-09
55615,João Pessoa,Pb,João Pessoa,Pb,Técnico De Vendas,"Comércio atacadista de cerveja, chope e refrigerante","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,2982.2,3.9,42.0,Mensal,Não,Não,Setor Privado,2023.0,2023-09
56366,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Atividades de atenção ambulatorial não especificadas anteriormente,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1320.0,4.0,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-09
55674,João Pessoa,Pb,João Pessoa,Pb,Gerente De Loja E Supermercado,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,2827.02,4.0,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-09
56671,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Comércio a varejo de peças e acessórios novos para veículos automotores,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1474.01,4.0,40.0,Mensal,Não,Não,Setor Privado,2023.0,2023-09
56316,João Pessoa,Pb,João Pessoa,Pb,Vendedor De Comércio Varejista,Comércio atacadista de produtos alimentícios em geral,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,4441.47,16.0,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-09
58296,Camutanga,Pe,Ferreiros,Pe,Auxiliar De Escritório,Fabricação de açúcar de cana refinado,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Anônima Fechada,1989.65,16.6,44.0,Tarefa,Sim,Não,Setor Privado,2023.0,2023-08
56671,João Pessoa,Pb,João Pessoa,Pb,Porteiro De Edifícios,"Serviços combinados para apoio a edifícios, exceto condomínios prediais","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,780.51,1.0,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-07
55800,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1777.4,9.4,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-07
57573,Pilar,Pb,Pilar,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1625.0,17.6,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-07
56122,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Atividades de contabilidade,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1735.84,17.8,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-07
55679,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1370.77,14.1,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-06
55935,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Comércio varejista de ferragens e ferramentas,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1580.52,7.0,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-06
57957,João Pessoa,Pb,João Pessoa,Pb,Gerente De Contas - Pessoa Física E Jurídica,"Bancos múltiplos, com carteira comercial","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,7715.17,7.0,36.0,Mensal,Não,Não,Setor Privado,2023.0,2023-06
56149,Cabedelo,Pb,Santa Rita,Pb,Almoxarife,Construção de edifícios,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Nan,2732.48,19.3,44.0,Mensal,Sim,Não,Outros,2023.0,2023-05
55800,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,951.07,1.9,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-05
57966,João Pessoa,Pb,João Pessoa,Pb,Gerente Financeiro,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1669.82,19.9,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-05
55674,João Pessoa,Pb,João Pessoa,Pb,Gerente De Loja E Supermercado,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,2485.74,3.9,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-05
58309,Conde,Pb,João Pessoa,Pb,Tecnólogo Em Logística De Transporte,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2211.51,5.0,44.0,Mensal,Sim,Não,Setor Privado,2023.0,2023-05
